phone_number,contact_phone,contact_name,known_name,city,source,is_first_call,call_count,days_since_last_call,memory_summary,past_outcome,known_facts,next_action,do_not_call,business_name,segment,type,rating,reviews,address,maps_link,website,roles_needed,status,notes
+919990240603,+919990240603,Shree Hotel and Banquets Gurgaon,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 5★ (10 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Shree Hotel and Banquets Gurgaon,Hotel,banquet_hall,5,10,"B, 19 A, 20, Sector 14 Main Rd, Block M, DLF Colony, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=7565997823708674448&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://shreehotelandbanquetsgurgaon.lovable.app/,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911242323043,+911242323043,The Plaza Solitaire Hotel,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 3.9★ (205 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,The Plaza Solitaire Hotel,Hotel,hotel,3.9,205,"30, Delhi Rd, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=3906104899820008661&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911244369390,+911244369390,ARMA HOTEL,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 3.8★ (8 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,ARMA HOTEL,Hotel,hotel,3.8,8,"Atul Kataria Chowk, Old Delhi-Gurgaon Road, Sector-14, Prem Nagar, Sector 13, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=2538409798341279366&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911246201166,+911246201166,OYO 32781 Hotel Sunshine In 1980,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 3.3★ (15 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,OYO 32781 Hotel Sunshine In 1980,Hotel,hotel,3.3,15,"M-29, near SBI Bank, Block M, Old DLF Colony, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=1083130846675736597&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.oyorooms.com/7386/,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911246201166,+911246201166,Hotel O Classic Hotel Sector 14 Near Leisure Valley Park,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 3.7★ (3 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Hotel O Classic Hotel Sector 14 Near Leisure Valley Park,Hotel,hotel,3.7,3,"Plot.No 32, Block M, Old DLF Colony, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=4326136997381831504&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.oyorooms.com/197654/,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911246201616,+911246201616,OYO Townhouse 44 Sector 14 Gurugram Near Leisure Valley Park,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 3.7★ (810 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,OYO Townhouse 44 Sector 14 Gurugram Near Leisure Valley Park,Hotel,hotel,3.7,810,"239/3, Old Delhi Gurugram Rd, Anamika Enclave, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=14247844344385138973&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.oyorooms.com/38689?utm_source=Google&utm_medium=GMB,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911244285717,+911244285717,Hotel Park Deluxe,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 4.1★ (54 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Hotel Park Deluxe,Hotel,hotel,4.1,54,"B-25, Sunder Singh Marg, Block B, Old DLF Colony, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=7048937184076887851&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+918800017249,+918800017249,The Habitare Hotel,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 3.9★ (309 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,The Habitare Hotel,Hotel,hotel,3.9,309,"Plot No. 1528 P, Part II, Chander Nagar, Sector 15, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=292160169123733679&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.habitarehotels.com/,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911246201166,+911246201166,OYO 19400 Hotel Kendall Square,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 3.8★ (128 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,OYO 19400 Hotel Kendall Square,Hotel,hotel,3.8,128,"SCF2, opposite AKD Tower, near Huda office, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=9129573950688629608&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.oyorooms.com/42492/,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911244330575,+911244330575,Hotel O Devi Palace,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 4.4★ (41 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Hotel O Devi Palace,Hotel,hotel,4.4,41,"522/3, Old Delhi Rd, opp. Raj Cinema, nr. Bus Stand, Sector 12A, Prem Nagar, Sector 13, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=4565148244932037673&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.oyorooms.com/196180/,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911246201616,+911246201616,Hotel O by OYO The Imperial Residency,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 3★ (146 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Hotel O by OYO The Imperial Residency,Hotel,hotel,3,146,"Opp Payal Cinema, Old Delhi Rd, Prem Nagar, Rajiv Nagar, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=15148613779020571414&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.oyorooms.com/1039/,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911244930000,+911244930000,DS Clarks Inn Gurgaon,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 4★ (1986 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,DS Clarks Inn Gurgaon,Hotel,hotel,4,1986,"Plot No. 45, 46, Old Judicial Complex Civil Lines Rd, Civil Lines, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=12766736038401972541&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.theclarkshotels.com/clarks-inn/ds-clarks-inn-near-gurgaon/hotel-overview?utm_source=google&utm_medium=organic,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+917479000111,+917479000111,Lime Tree Hotel,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 4.8★ (1021 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Lime Tree Hotel,Hotel,hotel,4.8,1021,"808 D, 32nd Avenue, NH-8, Galaxy Rd, Sector 15 Part 2, Sector 15, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=6905213855415050613&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.limetreehotels.com/lime-tree-hotel-near-32nd-avenue/,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911246201166,+911246201166,Townhouse OAK Hotel Greenvill Near Leisure Valley Park,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 2.8★ (4 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Townhouse OAK Hotel Greenvill Near Leisure Valley Park,Hotel,hotel,2.8,4,"Mehrauli-Gurgaon Rd, Anamika Enclave, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=869970201455667591&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.oyorooms.com/190509,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911244330575,+911244330575,Hotel O Avni Residency,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 3.5★ (103 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Hotel O Avni Residency,Hotel,hotel,3.5,103,"Kalyani Hospital Rd, Anamika Enclave, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=8871244709062187521&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.oyorooms.com/84769/,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911246201166,+911246201166,OYO Townhouse 823 Green Leaf,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 3.8★ (222 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,OYO Townhouse 823 Green Leaf,Hotel,hotel,3.8,222,"Capital O Four Sight 2418, A/3, Anamika Enclave, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=86369833474724126&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911246201166,+911246201166,Hotel O by OYO Sunshine,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 3.6★ (8 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Hotel O by OYO Sunshine,Hotel,hotel,3.6,8,"12, Near, Kalyani Hospital Rd, opposite Government Girls College, Anamika Enclave, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=2891291677106355345&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.oyorooms.com/84254/,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911246201166,+911246201166,OYO Hotel Bhoomik Villas,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 3.6★ (40 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,OYO Hotel Bhoomik Villas,Hotel,hotel,3.6,40,"M32, Block M, Old DLF Colony, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=13885655072001590382&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.oyorooms.com/15602/,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911246201166,+911246201166,Collection O Hotel Doves Inn Near Leisure Valley Park,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 4★ (135 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Collection O Hotel Doves Inn Near Leisure Valley Park,Hotel,hotel,4,135,"plot no.17 plot, metro stationnull, 17, Mehrauli Rd, near by Mehrauli-Gurgaon Road, Anamika Enclave, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=16115311933486974290&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.oyorooms.com/201029/,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911244330575,+911244330575,Hotel O Green Residency,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 3.3★ (694 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Hotel O Green Residency,Hotel,hotel,3.3,694,"Plot 1354 P, Orbit Hospital, Shaheed Major Vikas Yadav Marg, Sector 31, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=17199581071593146971&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.oyorooms.com/15189,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911246201616,+911246201616,OYO Hotel Down Town Inn,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 2.9★ (118 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,OYO Hotel Down Town Inn,Hotel,hotel,2.9,118,"2317 Old Delhi Rd, Karims Restaurant, Payal Cinema, Near, Atul Kataria Chowk, opp. Payal Cinema, Prem Nagar, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=3716487480481705970&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.oyorooms.com/17936?utm_source=Google&utm_medium=GMB,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911246201166,+911246201166,Hotel O Cyber Inn,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 3.7★ (380 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Hotel O Cyber Inn,Hotel,hotel,3.7,380,"Hotel Cyber Inn, 330-3, Bus Stand Rd, near Gurgaon, opposite Acharya Puri, Prem Nagar, Sector 13, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=17003697204822123666&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.oyorooms.com/399/,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911246201166,+911246201166,Collection O Hotel Aditya Palace Near Leisure Valley Park,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 3.6★ (214 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Collection O Hotel Aditya Palace Near Leisure Valley Park,Hotel,hotel,3.6,214,"246, Main Bypass Road, opp. Huda Nursery, Sukhrali, Sector 17, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=8934729673092457445&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.oyorooms.com/110705/,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911246201166,+911246201166,OYO Unitech Cyber Park Near Appu Ghar,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 4★ (14 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,OYO Unitech Cyber Park Near Appu Ghar,Hotel,hotel,4,14,"C15, C Block Rd, South City, Block C, South City I, Sector 41, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=11519887202545318018&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.oyorooms.com/18025,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911246201166,+911246201166,OYO Delite Hotel,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 3.8★ (100 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,OYO Delite Hotel,Hotel,hotel,3.8,100,"House No: B/146, Surya Vihar, near Police Post Sec - 4, Prem Nagar, Sector 13, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=813530979723391552&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.oyorooms.com/192960/,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911246201166,+911246201166,OYO 24421 Classic Hotel,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 2.9★ (123 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,OYO 24421 Classic Hotel,Hotel,hotel,2.9,123,"M-32, Old DLF Colony, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=12417594501046834082&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.oyorooms.com/h/46572?utm_source=Google_gmb&utm_medium=Organic&utm_campaign=GRG1152&latitude=28.47028&longitude=77.04493&locale=en,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911246201166,+911246201166,Hotel O by OYO AMBA RESIDENCY,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 3.4★ (18 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Hotel O by OYO AMBA RESIDENCY,Hotel,hotel,3.4,18,"3 3, near Sector14, opp. Ajit Cinema, Prem Nagar, Sector 12, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=10937697827368636944&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.oyorooms.com/100279/,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+919592167532,+919592167532,Hotel Limon,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 4.6★ (757 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Hotel Limon,Hotel,hotel,4.6,757,"B-101, South City I, Sector 30, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=11711030380892674944&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotellimon.com/4star-hotels-sector29-gurgaon,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911244084124,+911244084124,Hotel Comfort Inn,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 3.9★ (11 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Hotel Comfort Inn,Hotel,hotel,3.9,11,"N-36, Delhi Rd, Anamika Enclave, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=16283141640318131569&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+911246201166,+911246201166,LIVE AS GRG1802,,Gurugram,Google Maps,true,0,,,,"Hotel in Gurugram, rated 3.6★ (623 reviews); Switch can staff: Housekeeping, F&B Steward, Kitchen Helper, Security",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,LIVE AS GRG1802,Hotel,hotel,3.6,623,"C-23, South City, Block C, Old DLF Colony, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=17814925759294799538&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.oyorooms.com/36888/,"Housekeeping, F&B Steward, Kitchen Helper, Security",New,
+917290002331,+917290002331,BEST PG IN SECTOR 14,,Gurugram,Google Maps,true,0,,,,"PG / Paying Guest in Gurugram, rated 4.5★ (4 reviews); Switch can staff: Cook, Housekeeping, Caretaker",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,BEST PG IN SECTOR 14,PG / Paying Guest,guest_house,4.5,4,"Best PG, near HDFC BANK, Rajiv Nagar, Sector 14, Gurugram, Haryana 122008, India",https://maps.google.com/?cid=11225545144577300552&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://pginsukhrali.in/,"Cook, Housekeeping, Caretaker",New,
+919310244842,+919310244842,Classic Girls PG,,Gurugram,Google Maps,true,0,,,,"PG / Paying Guest in Gurugram, rated 4.4★ (33 reviews); Switch can staff: Cook, Housekeeping, Caretaker",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Classic Girls PG,PG / Paying Guest,lodging,4.4,33,"B43, Old DLF Colony, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=2842764227637355938&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Cook, Housekeeping, Caretaker",New,
+919958813061,+919958813061,METRO INN PG FOR BOYS,,Gurugram,Google Maps,true,0,,,,"PG / Paying Guest in Gurugram, rated 4.1★ (257 reviews); Switch can staff: Cook, Housekeeping, Caretaker",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,METRO INN PG FOR BOYS,PG / Paying Guest,service,4.1,257,"Old Delhi Rd, opp. Airforce School, Rajiv Nagar, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=1639517150199673106&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Cook, Housekeeping, Caretaker",New,
+919718667688,+919718667688,Harsh villa | Boys pg sector 14,,Gurugram,Google Maps,true,0,,,,"PG / Paying Guest in Gurugram, rated 5★ (46 reviews); Switch can staff: Cook, Housekeeping, Caretaker",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Harsh villa | Boys pg sector 14,PG / Paying Guest,service,5,46,"C-23, South City, Block C, Old DLF Colony, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=17592593114611191480&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://harshvillapg.in/,"Cook, Housekeeping, Caretaker",New,
+919811158394,+919811158394,Greenview PG,,Gurugram,Google Maps,true,0,,,,"PG / Paying Guest in Gurugram, rated 4.2★ (20 reviews); Switch can staff: Cook, Housekeeping, Caretaker",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Greenview PG,PG / Paying Guest,service,4.2,20,"NEAR, B-36, Old DLF Colony, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=16552055561021496749&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://vasundharagreenview.com/,"Cook, Housekeeping, Caretaker",New,
+918383915506,+918383915506,Deepa Homes,,Gurugram,Google Maps,true,0,,,,"PG / Paying Guest in Gurugram, rated 4.6★ (39 reviews); Switch can staff: Cook, Housekeeping, Caretaker",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Deepa Homes,PG / Paying Guest,service,4.6,39,"House No, C-40, South City, Block C, Old DLF Colony, Sector 14, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=7612564120205495908&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://deepahomespg.in/,"Cook, Housekeeping, Caretaker",New,
+919971069576,+919971069576,Sanjeev PG,,Gurugram,Google Maps,true,0,,,,"PG / Paying Guest in Gurugram, rated 4★ (104 reviews); Switch can staff: Cook, Housekeeping, Caretaker",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Sanjeev PG,PG / Paying Guest,service,4,104,"F2GQ+76F, New Mata Mandir Rd, West Rajiv Nagar, Sector 14, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=8444387726164822636&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Cook, Housekeeping, Caretaker",New,
+919078149949,+919078149949,"1106, SAI RESIDENCY, boys P.G",,Gurugram,Google Maps,true,0,,,,"PG / Paying Guest in Gurugram, rated 4.3★ (110 reviews); Switch can staff: Cook, Housekeeping, Caretaker",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,"1106, SAI RESIDENCY, boys P.G",PG / Paying Guest,lodging,4.3,110,"Republic, of, 1106, Sector 14 Main Rd, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=17389446977065802652&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Cook, Housekeeping, Caretaker",New,
+917840082265,+917840082265,Trusted Pg,,Gurugram,Google Maps,true,0,,,,"PG / Paying Guest in Gurugram, rated 3.5★ (49 reviews); Switch can staff: Cook, Housekeeping, Caretaker",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Trusted Pg,PG / Paying Guest,service,3.5,49,"B43, Block B, Old DLF Colony, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=14591914570417581381&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Cook, Housekeeping, Caretaker",New,
