name,primary_type,all_types,phone,website,address,rating,reviews,status,maps_url,place_id
Maruti udhog,storage,storage|point_of_interest|establishment,,,"F3W6+6XR, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=12465146678186382524&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJQVXBGgAZDTkRvJRwUtwY_aw
Plot no 1 satguru enclave near by chapri farm,transportation_service,transportation_service|point_of_interest|establishment,,,"Old Delhi gurgaon road, F3W6+GQ6, Satguru Enclave Rd, Palam Vihar Extension, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=15017593864576642404&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJS-TjQQAZDTkRZC0tnw02adA
Tirupati Trans Logistic,transportation_service,transportation_service|point_of_interest|establishment,095098 92535,http://tirupatitranslogistic.com/,"shop no gate no 2, opp. maruruti, 58, Old Delhi Gurugram Rd, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",3,4,OPERATIONAL,https://maps.google.com/?cid=6975948802583264932&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJKVufkHQZDTkRpH5JzXmMz2A
Car Transportation | Car Shifting | Tresco Logistics Private Limited,transportation_service,transportation_service|shipping_service|point_of_interest|service|establishment,085108 27108,http://www.trescologistics.com/,"Office No. 55, Shiva Tower, No. 02, Maruti Gate, Old Delhi Gurugram Rd, Palam Vihar Extension, Gurugram, Haryana 122015, India",3.3,26,OPERATIONAL,https://maps.google.com/?cid=3552833825362621846&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ6Ue7PVEZDTkRljW7WoozTjE
Car Transport Service - CarShifting.in,transportation_service,transportation_service|point_of_interest|establishment,098211 13129,https://carshifting.in/,"Office No 55, Shiva Tower, 2, Old Delhi Gurugram Rd, opposite Maruti Gate, Palam Vihar Extension, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=3424488511202891580&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ-Y1brJwZDTkRPJenPyg6hi8
Supply Chain Back Side,manufacturer,manufacturer|point_of_interest|establishment,,,"F3W8+CJW, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=4980723061764919509&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJD73mJgAZDTkR1RAYVTwVH0U
Maruti material gate,parking_lot,parking_lot|parking|transportation_service|service|point_of_interest|establishment,,,"F3W9+9Q6, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=467843061020137876&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJvyIpfgAZDTkRlJm8BskcfgY
GGN Warehouse,storage,storage|point_of_interest|establishment,,,"F3W9+9QJ, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",5,1,OPERATIONAL,https://maps.google.com/?cid=15137487076269384489&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJd3fShcwZDTkRKWMaRUsoE9I
HR & Supply chain office AS-2,manufacturer,manufacturer|point_of_interest|establishment,,,"Assembly Shop 2, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=16470516215731768824&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJvxPUPgAZDTkR-M0A0jsHk-Q
Gurgaon Maruti udyog,parking_lot,parking_lot|parking|transportation_service|service|point_of_interest|establishment,,,"MARUTI SUZUKI INDIA-2, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=5987463977994655232&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJzXXsPAAZDTkRAJbR2cO-F1M
Maruti Suzuki Gurgaon Plant MCGP5 SHOP,transportation_service,transportation_service|point_of_interest|establishment,,,"F3WC+4XQ, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",4,4,OPERATIONAL,https://maps.google.com/?cid=2394578234851864675&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJk4btIgAZDTkRYzA6szdAOyE
Maruti Suzuki KDO,storage,storage|point_of_interest|establishment,,,"F3WF+Q3C, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=10125833985619991077&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJT0yuYwAZDTkRJRp1Z1wwhow
BPS,storage,storage|point_of_interest|establishment,,,"F3WG+8RH, Sector 22A, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=14660284549362306569&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ___z0GoZDTkRCU7jxh_Lc8s
Madhur Warehousing,storage,storage|point_of_interest|establishment,,,"F3VH+WFF, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=3926698051011700797&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJO1CdbQAZDTkRPWjFphJvfjY
Tulio Interior Fulfilment Hub,general_contractor,general_contractor|home_goods_store|store|service|point_of_interest|establishment,092255 55559,http://www.tulio.design/,"230, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",3.7,19,OPERATIONAL,https://maps.google.com/?cid=10211756171198997515&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ_QoTCUAZDTkRCyQ4LSJyt40
Gravity Warehouse,storage,storage|point_of_interest|establishment,,,"Plot No 227, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",5,4,OPERATIONAL,https://maps.google.com/?cid=16315471666860490236&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJQa-1YwAZDTkR_H0rtgkzbOI
Bechtel Parking Lot,parking_lot,parking_lot|parking|transportation_service|service|point_of_interest|establishment,,,"F3WM+4CM, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",5,2,OPERATIONAL,https://maps.google.com/?cid=9124739546820440560&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ9XbzJAAZDTkR8PEw3EWWoX4
Cyber City Parking Exit,parking_lot,parking_lot|parking|transportation_service|service|point_of_interest|establishment,,,"4, DLF Tower 8th Rd, DLF Cyber City, DLF Phase 2, Sector 24, Gurgaon Rural, Gurugram, Haryana 122002, India",4.2,20,OPERATIONAL,https://maps.google.com/?cid=9369171912721974630&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJYaKMhDgZDTkRZkVc8Tb8BYI
Paradise Transport And Logistics CO.,transportation_service,transportation_service|point_of_interest|establishment,,,"Daily Service Mumbai ,Pune , Bangalore, Hyderabad , Chennai, F3WP+6XM, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",5,1,OPERATIONAL,https://maps.google.com/?cid=403830480928456384&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJA582hTgZDTkRwD43za6xmgU
Cyber city parking,transportation_service,transportation_service|point_of_interest|establishment,,,"Cyber City, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",4.7,6,OPERATIONAL,https://maps.google.com/?cid=9871308104576935544&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJf7OufAAZDTkReCa-sWvu_Yg
"Udyog Vihar to Maruti Kunj , Bike Service",transportation_service,transportation_service|point_of_interest|establishment,,,"Plot No. 448-451, Rao Gajraj Singh Marg, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",4.5,2,OPERATIONAL,https://maps.google.com/?cid=16117022121542193356&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJlZT4GQAZDTkRzJCiVzoqq98
Cyber Hub Parking,transportation_service,transportation_service|point_of_interest|establishment,,,"Building 8-A, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",4,3,OPERATIONAL,https://maps.google.com/?cid=4911734627829134822&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJo03qZQAZDTkR5rW92p78KUQ
National Packers And Movers Gurgaon,transportation_service,transportation_service|point_of_interest|establishment,087964 63503,https://nationalpackerandmover.com/,"SHOP, N-12 Rd, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",5,3,OPERATIONAL,https://maps.google.com/?cid=12731159117147368623&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJkZNhSeoZDTkRr2yLtMMprrA
Agarwal Movers Relocation | Packers And Movers,manufacturer,shipping_service|manufacturer|transportation_service|service|point_of_interest|establishment,097288 08744,https://agarwalmoversrelocation.com/,"W7/8, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",4.7,31,OPERATIONAL,https://maps.google.com/?cid=12781367895283564525&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJPQPQ_xYZDTkR7X_11WGKYLE
Bhagwati Relocation Packers And Movers Gurugram,transportation_service,transportation_service|point_of_interest|establishment,093069 10896,,"V26/7, V Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",5,11,OPERATIONAL,https://maps.google.com/?cid=17445396235705299091&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJFz0U0JcfDTkRk7AmW3J_GvI
Rao Tour and Travel,taxi_service,taxi_service|transportation_service|service|point_of_interest|establishment,,,"Gali 1, Old Delhi Gurugram Rd, opposite Iyra House, Palam Vihar Extension, Gurugram, Haryana 122015, India",5,12,OPERATIONAL,https://maps.google.com/?cid=8064249225947831737&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJh26lqf_lZqURud3W3PH36W8
ElectricPe Charging Station,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,081470 60222,https://electricpe.com/ev-charging-station/moms-pg3?utm_source=google_map_listing&utm_medium=referral,"H, sec.22, Noble Enclave Rd, opp. Maruti udyog, Noble Enclave, Palam Vihar Extension, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=11236243214954877647&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ3w_d8HMZDTkRz1JH_asn75s
E1-1,storage,storage|point_of_interest|establishment,,,"F3X8+3JM, Sector 22A, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=18344118218936281857&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJq6r2Z3IZDTkRAet3LVRmk_4
Anytime Packers and Movers,moving_company,moving_company|corporate_office|transportation_service|service|point_of_interest|establishment,082393 10451,,"Ardee City Gate No. 2, Neval Elclave, Old Delhi Gurugram Rd, near Maruti Company, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",1.5,8,OPERATIONAL,https://maps.google.com/?cid=5315766785898746512&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ2Tbpz3MZDTkRkJJQRrplxUk
Maruti Suzuki Parking Entry,parking_lot,parking_lot|parking|transportation_service|service|point_of_interest|establishment,,,"F3X7+9M3, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",4.3,38,OPERATIONAL,https://maps.google.com/?cid=8322005813401651828&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJRRbCiZMZDTkRdIqKBjK0fXM
TENON RED,consultant,transportation_service|consultant|point_of_interest|service|establishment,0124 647 9800,http://tenonred.com/,"Plot No. 13, Tenon Ln, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=10109542787279177066&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ7wjs6G0ZDTkRakVjNZpPTIw
Air Taxi,transportation_service,transportation_service|point_of_interest|establishment,0124 400 7099,http://www.flyairtaxi.in/,"101 Block A, Hartron Technology Park, Plot No. 25A, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",3.5,40,CLOSED_TEMPORARILY,https://maps.google.com/?cid=360172505102213092&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJo3YK6AQZDTkR5N96MPyW_wQ
Gyrox Aviation Private Limited,consultant,transportation_service|consultant|service|point_of_interest|establishment,0124 463 3748,http://gyrox.in/,"101A, Hartron Technology Park, Plot No 25A, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",2.5,2,OPERATIONAL,https://maps.google.com/?cid=7996878630959537895&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJq9P3-JoiDTkR515B3r6e-m4
OmTrax Packaging Solutions Ltd.,shipping_service,shipping_service|transportation_service|service|point_of_interest|establishment,097111 91760,http://www.omtrax.com/,"F3XH+5CV, Maruti Udyog, Sector 18, Gurgaon -Haryana, Gurugram, Haryana 122015, India",3.7,7,OPERATIONAL,https://maps.google.com/?cid=1845128034203548165&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJpTgFiWoZDTkRBTrR0ys2mxk
Airfleet Managers Pvt. Ltd.,consultant,transportation_service|consultant|service|store|point_of_interest|establishment,,https://www.airfleetmanagers.com/,"285, Ist Floor, 285, Phase-4, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",5,6,OPERATIONAL,https://maps.google.com/?cid=8006228630300207690&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJkbCc1cQaDTkRSiqbO4XWG28
Blue Dart Express Limited,courier_service,courier_service|shipping_service|service|point_of_interest|establishment,022 4061 1234,https://www.bluedart.com/,"Vanijya Nikunj Commercial Complex, ENKAY TOWER, B1 & B2, Udyog Vihar Phase V Rd, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",2.3,142,OPERATIONAL,https://maps.google.com/?cid=17542196241658156610&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJN-_1zkAZDTkRQhY6DIpmcvM
Dheeraj Property (Industrial & Commercial HSIIDC Property Agent Gurgaon Haryana),real_estate_agency,general_contractor|real_estate_agency|storage|consultant|finance|service|point_of_interest|establishment,098180 17357,http://www.dheerajproperty.in/,"NH-8, A-1, Shankar Chowk, opp. Phase-5 Udyog Vihar, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=17735203912305831422&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJJ8icxkcZDTkR_m0bPP4ZIPY
Car Parking Office,parking_lot,parking_lot|parking|transportation_service|service|point_of_interest|establishment,,,"Gateway Tower, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=10694326475205763866&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJiemTWAAZDTkRGuOxqkThaZQ
Building No. 14 Car Parking,transportation_service,transportation_service|point_of_interest|establishment,,,"Ericsson Building, DLF Cybercity, Sector 25, DLF Cyber City, DLF Phase 2, DLF Cyber Green, Gurugram, Haryana 122002, India",1,1,OPERATIONAL,https://maps.google.com/?cid=10027030309801782761&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJH-2sFwAZDTkR6W3P9_AqJ4s
Statiq Charging Station,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,,https://onelink.to/5695dc,"F3XV+25H, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",5,1,OPERATIONAL,https://maps.google.com/?cid=8471721553903726990&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJscjLCAAZDTkRjrFzQN6ZkXU
Parking,parking,parking|transportation_service|point_of_interest|establishment,,,"Plot No. 175-176, sector-5 IMT Manesar, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",3,1,OPERATIONAL,https://maps.google.com/?cid=7406289688292643106&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJV7LPCwAZDTkRIlFSNjttyGY
Rapid Metro Depot Station,transportation_service,transportation_service|point_of_interest|establishment,,,"F3XW+5JH, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",4.3,6,OPERATIONAL,https://maps.google.com/?cid=9589280911416722534&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJNcfsTakZDTkRZoRtyC74E4U
IAHA Group Worldwide Inc,educational_institution,transportation_service|educational_institution|point_of_interest|establishment,082874 44433,,"L 22/11, DLF City Phase 2, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=15750150198747842217&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJyR_cfUoZDTkRqcZpayjGk9o
EVO Supply Chain Pvt Ltd,,point_of_interest|establishment,,https://www.evoscs.com/,"6th Floor, Awfis, Ambience Mall, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",5,1,CLOSED_TEMPORARILY,https://maps.google.com/?cid=10567455933394350041&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJrWyR0A4O06IR2W-QwS4lp5I
Gurgaon One Apartments,bus_stop,bus_stop|transit_stop|transit_station|transportation_service|point_of_interest|establishment,,,"Palam Vihar Extension, Gurugram, Haryana 122015, India",2.5,2,OPERATIONAL,https://maps.google.com/?cid=13354716029338475593&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJRfnKkHEZDTkRSVzv7Hh7Vbk
VPM PUC CENTER,transportation_service,transportation_service|point_of_interest|establishment,,,"G328+GG2, Sector 22, Gurugram, Haryana 122015, India",4.7,3,OPERATIONAL,https://maps.google.com/?cid=1860848622025473103&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJT8j2bAAZDTkRT3yaaPYP0xk
V.P.M POLLUTION CENTERE,transportation_service,transportation_service|point_of_interest|establishment,,,"Hyatt Place, Old Delhi Gurugram Rd, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=16876509586324828057&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ11QIHgAZDTkRma9dnQ1oNeo
Yahhvi Charging Station,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,083830 70677,https://www.yahhvi.com/,"Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",4,4,OPERATIONAL,https://maps.google.com/?cid=17336084755167899412&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJhe3lZAAZDTkRFO_Y-zsllvA
Aricent Parking Lot,parking_lot,parking_lot|parking|transportation_service|point_of_interest|service|establishment,,,"G329+862, Major Sushil Aima Marg, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",4.3,26,OPERATIONAL,https://maps.google.com/?cid=4602388862071723768&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJmxCxAm4ZDTkR-Nb_GUn43j8
Green SM depot sector 18,parking_lot,parking_lot|parking|transportation_service|point_of_interest|service|establishment,,,"E34, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",3.8,12,OPERATIONAL,https://maps.google.com/?cid=10708745808022360720&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJXVLeBwAZDTkRkFIgNZMbnZQ
Atrium place (Hines) steel yard shapoorji pallonji,storage,storage|point_of_interest|establishment,,,"AMBIENCE CREACIONS, Electronic City, Phase IV, Sector 22A, Sector 22, Gurugram, Haryana 122015, India",5,1,OPERATIONAL,https://maps.google.com/?cid=10076420076636157757&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJO78YfwAZDTkRPTeDK6yi1os
UV 18 Chargesol Charging Station,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,,https://www.chargesol.in/,"Khasra no 16, 1 2, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",4.8,18,OPERATIONAL,https://maps.google.com/?cid=1534124598402108341&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJgWSx0awZDTkRtUvysDFOShU
ElasticRun,moving_company,moving_company|shipping_service|transportation_service|service|point_of_interest|establishment,,,"ElasticRun, 388, Rao Gajraj Singh Marg, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",1.7,43,OPERATIONAL,https://maps.google.com/?cid=5556640404595040323&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJnY8im2UZDTkRQ2B49AEnHU0
My Garaage,chauffeur_service,chauffeur_service|transportation_service|point_of_interest|establishment,098995 29242,,"Sohna Road Sohna, G32F+2MW, Road, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",3.7,3,OPERATIONAL,https://maps.google.com/?cid=4113316156146712576&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJJ5tO-msZDTkRAAAAMEBvFTk
DISCOVERY LIQUOR WAREHOUSE,liquor_store,liquor_store|store|point_of_interest|establishment,,,"G32F+C73, Rao Gajraj Singh Marg, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",3,1,OPERATIONAL,https://maps.google.com/?cid=957435830336131095&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJBw3hrm4ZDTkRF5BqotB-SQ0
Asf Center,bus_stop,bus_stop|transit_stop|transit_station|transportation_service|point_of_interest|establishment,,,"Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",3.5,11,OPERATIONAL,https://maps.google.com/?cid=18428214446239140906&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJV8iCIWoZDTkRKkzO6GYrvv8
CSD Udyog Vihar,bus_stop,bus_stop|transit_stop|transit_station|transportation_service|point_of_interest|establishment,,,"Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",4.2,5,OPERATIONAL,https://maps.google.com/?cid=11240694007580401162&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJzexQJmoZDTkRCh6x5qT3_ps
Blitz,transportation_service,transportation_service|point_of_interest|establishment,,,"76, Udyog Vihar Phase 4 Rd, Phase III, Udyog Vihar, Sector 19, Gurugram, Haryana 122015, India",3,2,OPERATIONAL,https://maps.google.com/?cid=11108863136925903809&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJp4seLAAZDTkRwWvmbiqcKpo
Optimax,storage,storage|point_of_interest|establishment,,,"27, Udyog Vihar 3, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",,,OPERATIONAL,https://maps.google.com/?cid=11767384312833524924&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJM-8yTUEZDTkRvETyra8lTqM
Uniworld Logistics Pvt. Ltd.,transportation_service,transportation_service|point_of_interest|establishment,,,"No. 634, Udyog Vihar Phase V Rd, Udyog Vihar 3, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122016, India",2.3,3,OPERATIONAL,https://maps.google.com/?cid=3314815803786015446&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJg9x1Z0EZDTkR1jKEMGmXAC4
