name,primary_type,all_types,phone,website,address,rating,reviews,status,maps_url,place_id
Shiva Complex Pg,service,hotel|lodging|service|point_of_interest|establishment,,,"Chanderlok, DLF City IV, Gurugram, Haryana 122009, India",3.6,12,OPERATIONAL,https://maps.google.com/?cid=13747748829616045072&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ3eODsQUZDTkREHyOyrjQyb4
MCBC - Meal Combo Box Company,restaurant,restaurant|food|point_of_interest|establishment,096255 55105,https://order.mcbc.ing/,"Shop No. 4&5, First Floor, Vakil (Neo) Market Plot 36/2, DLF Phase 4, Sector 28, Chakkarpur, Gurugram, Haryana 122009, India",4.4,9,OPERATIONAL,https://maps.google.com/?cid=14004035433691811&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJN8wfWf4ZDTkRo3pylZjAMQA
Shanti Marche,general_store,general_store|food_store|store|food|point_of_interest|establishment,098185 61207,,"Indian Tawa Story, Shop No 4,5,6,7 1st Floor, Neo Mart, Vakil market, Vakil, Sector 28, DLF Phase IV, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=1085707460592670322&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJo4XZT4sZDTkRchae3i41EQ8
Dalia'z Salon,beauty_salon,beauty_salon|service|point_of_interest|establishment,,http://www.daliaz.com/,"Shop No. 7, Chanderlok, Chakkarpur, Gurugram, Haryana 122009, India",4.7,110,OPERATIONAL,https://maps.google.com/?cid=11345201417667852538&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJs1rshdsZDTkR-rhZdZRAcp0
Pecorrano,restaurant,restaurant|food|point_of_interest|establishment,093101 33690,,"Shop no 29, Ground Floor, Neo Mart, Vakil Market, DLF Phase-IV, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",5,2,OPERATIONAL,https://maps.google.com/?cid=8897101704752439346&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJbVrGk8cZDTkRMqBKktzaeHs
Currynama by Seven Seas,meal_delivery,meal_delivery|food_delivery|food|point_of_interest|establishment,088009 94067,http://www.currynama.com/,"SHOP NO- 1, 2 & 3, FIRST FLOOR, NEO MART, VAKIL MARKET, KHASRA NO- 36/ 2/ 5, DLF PHASE- IV, Sector 28, Chakkarpur, Gurugram, Haryana 122009, India",4.5,95,OPERATIONAL,https://maps.google.com/?cid=8662832820432008668&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJWY0GakwZDTkR3PVxco2QOHg
Seven Burgers,restaurant,restaurant|food|point_of_interest|establishment,092180 19720,https://sevenburgers.in/,"Shop No-1,2&3, First floor, Khasra No-36, Neo Mart, Vakil market, 2/5, Sector 28, DLF Phase IV, Gurugram, Haryana 122009, India",4.2,13,OPERATIONAL,https://maps.google.com/?cid=15005592366280333246&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJo_HQA1MZDTkRvtdzDMGSPtA
Microfresh Health & Dental Clinic,dental_clinic,dental_clinic|medical_clinic|health|point_of_interest|establishment,097115 36605,,"Shop No.10, Vakil Market, Chanderlok, Chakkarpur, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=8172834412516982593&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJy0f3GSAZDTkRQb8pvpi9a3E
Sunshine Cafe,cafe,cafe|food|point_of_interest|establishment,,https://www.instagram.com/sunshinecafe.35?igsh=MWNoam1keTcyZ2l1dg==,"Shop no. 35, neo mart, Vakil market, Sector 28, Chakkarpur, Gurugram, Haryana 122009, India",3.7,3,CLOSED_TEMPORARILY,https://maps.google.com/?cid=17370751574262054300&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJYTy-8_YZDTkRnH1yyYVOEfE
The Nashta Company,restaurant,restaurant|food|point_of_interest|establishment,098180 51404,,"Shop No. 4&5, First Floor, Neo Mart, Vakil Market, DLF Phase 4, Sector 28, Chakkarpur, Gurugram, Haryana 122009, India",4,1,OPERATIONAL,https://maps.google.com/?cid=9150708685610014702&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJbR2t-dMZDTkR7tfdKBHZ_X4
Tadka Rani,indian_restaurant,indian_restaurant|restaurant|food|point_of_interest|establishment,095995 20068,https://www.tadkarani.com/,"Shop No. 4&5, First Floor, Vakil (Neo) Market Plot 36/2, DLF Phase 4, Sector 28, Chakkarpur, Gurugram, Haryana 122009, India",3.6,14,OPERATIONAL,https://maps.google.com/?cid=9099295549613997424&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ6VBQX9AZDTkRcP0InRcxR34
Boba bhai,asian_grocery_store,asian_grocery_store|grocery_store|food_store|store|food|point_of_interest|establishment,079756 73970,,"6, Chanderlok, DLF Phase IV, Gurugram, Haryana 122009, India",4.3,54,OPERATIONAL,https://maps.google.com/?cid=1668097249447407541&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJD-f-ZgAZDTkRtW8eRJxFJhc
Balaji Store,supermarket,supermarket|grocery_store|food_store|store|food|point_of_interest|establishment,088604 66640,,"Vakil market, Chanderlok, DLF City IV, Gurugram, Haryana 122002, India",4.4,199,OPERATIONAL,https://maps.google.com/?cid=5504128005369874923&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJPdoL3CoZDTkR68lZPkKXYkw
Ocean Incorporation,store,health|store|service|point_of_interest|establishment,087440 34544,,"Shop No.20, 1st Floor, Vakil Market, Shiv Complex, Chanderlok, Chakkarpur, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=11807156743890189447&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJmyKZGSAZDTkRh7zuZoBy26M
The Good Phat,restaurant,restaurant|food|point_of_interest|establishment,097738 70123,http://www.thegoodphat.in/,"Shop no.1, First Floor, Vakil (Neo) Market, Plot 36/2, DLF Phase 4, Sector 28, Chakkarpur, Gurugram, Haryana 122009, India",4.8,23,CLOSED_TEMPORARILY,https://maps.google.com/?cid=15793177895366124196&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJB32oFxAZDTkRpGLZt56jLNs
A 1 electronics,service,service|point_of_interest|establishment,,,"Shop No.12, Vakil Market, Chanderlok, Chakkarpur, Gurugram, Haryana 122009, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=8619229972526401727&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJM1KggdwYDTkRvwjWTf6nnXc
Shiv Mandir,hindu_temple,hindu_temple|place_of_worship|association_or_organization|point_of_interest|establishment,,,"Vakil Market, Shiv Complex, F3FH+9X3, Chanderlok, Chakkarpur, Gurugram, Haryana 122009, India",4.6,79,OPERATIONAL,https://maps.google.com/?cid=7427675065021735500&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJud1sGyAZDTkRTKKlPR5nFGc
Casual Need,,point_of_interest|establishment,091555 82475,https://www.instagram.com/casual_need?igsh=cXU2MjFlbW12cnJk,"Building 163, Shop -2, Jaina Market, A Block, DLF Phase 1, Gurugram, Haryana 122002, India",5,2,OPERATIONAL,https://maps.google.com/?cid=17309862632215499633&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJD2i8EBsZDTkRcVMDOFr8OPA
The Painting Service & Painting contactor | wall paint,,point_of_interest|establishment,098114 25513,https://www.iconpaint.link/,"147/148, Jaina Market, Saraswati Vihar, Chakkarpur, Gurugram, Haryana 122002, India",4.9,74,OPERATIONAL,https://maps.google.com/?cid=14670860172561640631&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJebE8PK0ZDTkRt2z27phdmcs
NK Global,manufacturer,manufacturer|point_of_interest|establishment,085869 34780,,"PLOT NO 155-156, 2nd Floor, F3FM+C3H, Saraswati Vihar, Chakkarpur, Gurugram, Haryana 122002, India",4.2,6,OPERATIONAL,https://maps.google.com/?cid=9509172856026955495&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJtemvoCQYDTkR5_5Fr1Re94M
"Ghosh House, 157 Saraswati Vihar",association_or_organization,association_or_organization|point_of_interest|service|establishment,,,"F3FM+F66, Saraswati Vihar, Chakkarpur, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=9060817646822909985&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJzemJZgAZDTkRIWh4vaR9vn0
Suman Make Over & Parlour,beauty_salon,beauty_salon|point_of_interest|service|establishment,087504 20694,,"239-238, Nathuram Market, Saraswati Vihar, Chakkarpur, Gurugram, Haryana 122002, India",4.7,3,OPERATIONAL,https://maps.google.com/?cid=3854637667756955426&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJl5gvb-QZDTkRIld-PIlsfjU
SAYAAN HOMOEOPATHIC,medical_clinic,medical_clinic|health|point_of_interest|establishment,095606 21333,,"Plot no 939, near OIL MIL Oil mil, Jaina Market, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",5,12,OPERATIONAL,https://maps.google.com/?cid=15140237045723430305&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ9cBRlwcZDTkRof2NbWDtHNI
"232, Saraswati Vihar",apartment_complex,apartment_complex|point_of_interest|service|establishment,,,"F3FM+945, Nathuram Market, Saraswati Vihar, Chakkarpur, Gurugram, Haryana 122002, India",5,1,OPERATIONAL,https://maps.google.com/?cid=13399897080751512786&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJcQGAeAAZDTkR0tz8NGb_9bk
Education Point( Tutition Center),educational_institution,educational_institution|point_of_interest|establishment,088003 18139,,"180, Nathuram Market, A Block, Chakkarpur, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=7572328742879822982&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJmfWBmyAZDTkRhgTVKd9QFmk
"Keshav Park, Saraswati Vihar",park,park|point_of_interest|establishment,,,"180, Nathuram Market, A Block, Chakkarpur, Gurugram, Haryana 122002, India",3.9,33,OPERATIONAL,https://maps.google.com/?cid=10008316215875037594&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJo-FXmyAZDTkRmmkDb5Ku5Io
Aggarwal Palace,service,point_of_interest|service|establishment,,,"F3FM+G6F, Saraswati Vihar, Chakkarpur, Gurugram, Haryana 122002, India",4.5,6,OPERATIONAL,https://maps.google.com/?cid=10650414036863798330&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJH6lN37YZDTkROswZYiPfzZM
Mirae Asset Sharekhan - Authorised Partner,finance,finance|point_of_interest|establishment,080 6417 1454,https://stockbroker-branch.sharekhan.com/mirae-asset-sharekhan-authorised-partner-brightmoon-capital-private-limited-stock-broker-sector-27-gurugram-545428/Home?utm_source=locator&utm_medium=googleplaces,"No 494, Lower Ground Floor, near Gas Godown, Nathuram Market, Sector 28, Chakkarpur, Sector 27, Gurugram, Haryana 122001, India",,,OPERATIONAL,https://maps.google.com/?cid=9615146921638597674&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJkV19PQgZDTkRKpR1ly7db4U
Atul Bagaria,insurance_agency,insurance_agency|finance|health|point_of_interest|service|establishment,099903 34949,,"116, 1st Floor, Vipul Agora Office, No -116, Mehrauli-Gurgaon Rd, near Sahara Mall, Nathuram Market, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=3564938661840416553&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJLTfz74kZDTkRKe8NOdM0eTE
Sd Printing press,manufacturer,manufacturer|store|point_of_interest|service|establishment,,http://sarkarprinters.com/,"BM Plaza, near Krishna Market Road, Nathuram Market, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=18347698320986343752&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJPwKlD58ZDTkRSAlspGkeoP4
OYO For U,hotel,hotel|guest_house|cottage|inn|motel|lodging|point_of_interest|service|establishment,0124 620 1166,https://www.oyorooms.com/39130/,"For, U 1275, Sec46, near Bakhtawar Chowk, Nathuram Market, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",3.8,69,OPERATIONAL,https://maps.google.com/?cid=10201041584931386157&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJSxn48vIZDTkRLbPSKEZhkY0
ElectricPe Charging Station,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,,,"F3FM+84R, nearby Amit cinema, Nathuram Market, Sector 28, sector 18, Sarhol, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=14659094293909457663&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJQ6rOhSAZDTkR_8pt1ZeQb8s
Townhouse Royal Suites,hotel,hotel|guest_house|cottage|inn|motel|lodging|point_of_interest|service|establishment,0124 433 0575,https://www.oyorooms.com/201057/,"rapid metro station, plot no. 107, near dlf phase 1, Nathuram Market, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",3.1,9,OPERATIONAL,https://maps.google.com/?cid=16519554135773749954&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJgyNsYYcZDTkRwiKhTvY-QeU
Dhanush photography0930,service,point_of_interest|service|establishment,098916 10488,,"125, A Block, Gurugram, Haryana 122002, India",5,1,OPERATIONAL,https://maps.google.com/?cid=104750655074114337&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJPafzBC8ZDTkRIZuucSomdAE
"248, Saraswati Vihar",apartment_building,apartment_building|point_of_interest|service|establishment,,,"229, Nathuram Market, A Block, Chakkarpur, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=5963587815195368373&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJAYqEcgAZDTkRtVuRf4XrwlI
Akash Rao Sahab,apartment_building,apartment_building|point_of_interest|service|establishment,,,"F3FM+C3H, Nathuram Market, Saraswati Vihar, Chakkarpur, Gurugram, Haryana 122002, India",5,2,OPERATIONAL,https://maps.google.com/?cid=3612179928769653738&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJg2T1GpUZDTkR6mscz4EKITI
PADMANABHA FLAT,apartment_building,apartment_building|point_of_interest|service|establishment,,,"121, Jaina Market, A Block, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=17926521679113314690&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJj47j-AkZDTkRgmHjBX3Mx_g
GY Digital,service,point_of_interest|service|establishment,098733 96676,https://yadavgaurav.com/,"58, Basement, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",5,4,OPERATIONAL,https://maps.google.com/?cid=7928066651945088173&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJDe-yMm8ZDTkRrbTOgJ0mBm4
NY Day Care,child_care_agency,preschool|child_care_agency|school|educational_institution|point_of_interest|service|establishment,,,"H.No 58, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",1,1,OPERATIONAL,https://maps.google.com/?cid=15551321358108677129&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJWQkSnn8ZDTkRCVQDemFk0dc
GENERATOR RENT |,store,store|point_of_interest|establishment,,https://generator-rent.grexa.site/,"Shop No. 10, Rao UDMI Market, Sector 28, DLF, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=4226832784864322240&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ1TmsUFwZDTkRwCLQ6gW6qDo
Sakshi-BLACKBERRYS Education & Health Care Centre,educational_institution,educational_institution|point_of_interest|establishment,,,"76, Chakkarpur Village Rd, Ambedkar Colony, A Block, Chakkarpur, Gurugram, Haryana 122002, India",4,1,OPERATIONAL,https://maps.google.com/?cid=14362457062298139174&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJQxI5FcIZDTkRJroURJqyUcc
Pehal Clinic,medical_clinic,medical_clinic|health|point_of_interest|establishment,,,"House No. 76, Yadav Chaupal Near Chakkarpur, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=4075059594741417188&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ4abOXScZDTkR5AQcXxyFjTg
FLEX UNISEX GYM,gym,gym|sports_activity_location|health|point_of_interest|establishment,098999 88916,,"Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",5,4,OPERATIONAL,https://maps.google.com/?cid=4398404001648883908&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJycZpXicZDTkRxDjwwCJFCj0
Shankar Mehta,food_store,food_store|store|food|point_of_interest|establishment,080104 37237,,"Shop No.3, Vijay Senema Road, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",4.5,11,OPERATIONAL,https://maps.google.com/?cid=10086088996782950108&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJkw2W7xUZDTkR3EY5EoH8-Is
Teddy Tattoo,store,body_art_service|store|point_of_interest|service|establishment,,,"House No 900, Krishna Market Rd, Swami Vivekananda Block, Saraswati Vihar, Chakkarpur, Gurugram, Haryana 122002, India",5,1,OPERATIONAL,https://maps.google.com/?cid=371959657098742983&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJr-GbXycZDTkRx4wlYFZ3KQU
A.k Sujit General Store,general_store,general_store|food_store|store|food|point_of_interest|establishment,099903 10134,,"near Number Dar House, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",5,2,OPERATIONAL,https://maps.google.com/?cid=18169304703913951305&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ1daqhigZDTkRSQCg9FxWJvw
Chakkarpur Village Manish Jadav House no 50,association_or_organization,association_or_organization|point_of_interest|service|establishment,,,"F3FP+F7H, A Block, DLF Phase 1, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=17027219820648011694&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJpem2XQAZDTkRrhc3ejbWTOw
Psychologist,doctor,doctor|health|point_of_interest|establishment,,,"69, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=2479439157552545113&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJsYWiFmYZDTkRWf0c9Ma8aCI
Ajay Singh,grocery_store,grocery_store|food_store|store|food|point_of_interest|establishment,099993 84169,,"F3FP+G8W, NH 48, near numberdar house, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",4.8,4,OPERATIONAL,https://maps.google.com/?cid=3906367493295308800&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJl1w7UCcZDTkRAAAA0Ik0NjY
Health Care Clinic,medical_clinic,medical_clinic|health|point_of_interest|establishment,099906 41173,,"H.No 71, Chakarpur, Sector 28, Near Yadav Choupal, Gurugram, NCR, Sector 28, Chakkarpur, Region, Gurugram, Haryana 122002, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=2153358706846813793&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJM6-ToNgYDTkRYU6Zu1VE4h0
Sarvottam Pizza,restaurant,restaurant|food|point_of_interest|establishment,,,"Dayal public school road, near naveen medical, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",4.8,6,OPERATIONAL,https://maps.google.com/?cid=15325834759789260888&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJhwzvLMwZDTkRWLCSp4NNsNQ
Satguru General Store,general_store,general_store|food_store|store|food|point_of_interest|establishment,085108 70204,,"House No 71, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=9295309166738432240&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ6eb6_ysZDTkR8GDgQHCS_4A
Vishal Residency Chakkarpur,apartment_building,apartment_building|point_of_interest|service|establishment,,,"F3FP+7J5, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",5,2,OPERATIONAL,https://maps.google.com/?cid=14665559440037993407&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJBzx8GgAZDTkRv1vX95uIhss
New Mataji General Store,point_of_interest,point_of_interest|establishment,,,"Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=10908737865709617380&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJqTYpp9gYDTkR5IB5uUqfY5c
Shyaam Niwas (श्याम निवास 🏠 ),apartment_complex,apartment_complex|point_of_interest|service|establishment,,,"H No 70, yadav chopal, near yadav chopal, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=2090151758354081874&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJGR1gcgAZDTkRUmhaO_O1AR0
"Evangel Bible Church, india",church,church|place_of_worship|association_or_organization|point_of_interest|establishment,,,"Evangel Bible Church, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=3522124834387614159&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJHypREAAZDTkRz1lBOOAZ4TA
HKI Film Academy,school,school|educational_institution|point_of_interest|establishment,088266 95678,,"Building No. 84, VPO - Chakkarpur, MG Road< Gurugram - 122002 Near Sahara Mall, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=13490768660846556934&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJmf_nwUMZDTkRBje7sJ7WOLs
Modicare,medical_clinic,medical_clinic|health|point_of_interest|establishment,088988 88011,https://www.modicare.com/,"Shop No. 5, Sector. 28 Chakkarpur Market Power House Gurugram Haryana, Power House, Gurugram, NCR, Sector 28, Chakkarpur, Region, Gurugram, Haryana 122002, India",5,1,OPERATIONAL,https://maps.google.com/?cid=11337515208845635255&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJgfAgiycZDTkRty7VggPyVp0
UK International Pest Control,service,service|point_of_interest|establishment,091932 58577,http://ukinternationalpestcontrol.in/,"Shop 10, Main Market Sikanderpur, Metro Station, near Sikanderpur, A Block, DLF Phase 1, Gurugram, Haryana 122002, India",5,3,OPERATIONAL,https://maps.google.com/?cid=2530657350836591086&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJeXEtdtgYDTkR7pnY3HOzHiM
Muskan Danto Ka Aspatal,dental_clinic,dental_clinic|medical_clinic|health|point_of_interest|establishment,092509 08344,,"Gurugram, Shop No. 1, Jyoti Market, Shani Durga Mandir Chakkarpur, A Block, Chakkarpur, Sector 28, Gurugram Delhi, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=5014377171958796987&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJeXEtdtgYDTkRu5JueHillkU
