name,primary_type,all_types,phone,website,address,rating,reviews,status,maps_url,place_id
DLF Safe Packers & Movers Gurugram,moving_company,storage|shipping_service|moving_company|transportation_service|manufacturer|service|point_of_interest|establishment,090342 79891,https://www.dlfsafepackers.in/packers-and-movers-in-gurugram.html,"Plot No, C72, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.8,84,OPERATIONAL,https://maps.google.com/?cid=8008806352685239191&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ_ZzFi8wZDTkRlwuy_vH-JG8
Mewar House,service,service|point_of_interest|establishment,,,"F35H+MMC, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",3.8,4,OPERATIONAL,https://maps.google.com/?cid=7373266170341778163&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJVR2tY-oZDTkR82KgRYQaU2Y
C-891 A,apartment_building,apartment_building|service|point_of_interest|establishment,,,"898A, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",5,2,OPERATIONAL,https://maps.google.com/?cid=17018469496642712255&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ8b9jGgAZDTkRv7I16Na_Lew
Chillfort,apartment_complex,apartment_complex|service|point_of_interest|establishment,,,"Phase 1, 898-A, Block C, Block D, Sushant Lok Phase I, Sector 26A, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=8964237849966872583&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJK571OwAZDTkRBwhjedReZ3w
Karmvir singh sheoran,housing_complex,housing_complex|service|point_of_interest|establishment,,,"898A, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",5,2,OPERATIONAL,https://maps.google.com/?cid=17305582733800122345&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJBcXrcAAZDTkR6SdKt87HKfA
"Building No 892, Block C Sushant Lok Phase I",apartment_building,apartment_building|service|point_of_interest|establishment,,,"892, Block D, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",5,2,OPERATIONAL,https://maps.google.com/?cid=13863701317700813611&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ1fNJkT4ZDTkRKwOsOeXCZcA
Kareem's home,apartment_building,apartment_building|service|point_of_interest|establishment,,,"892, Block D, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=16611087849879844917&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJfXPNJwAZDTkRNTjl4GNwhuY
Bake Hut,bakery,bakery|food_store|store|food|point_of_interest|establishment,,,"890, Block D, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",5,1,CLOSED_TEMPORARILY,https://maps.google.com/?cid=6122384942645809057&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJhwaPjA0ZDTkRoY-a5KoU91Q
Harit Insurance,insurance_agency,insurance_agency|service|point_of_interest|establishment,070370 00087,https://www.instagram.com/haritinsurance?igsh=MTBjazZzeXloMWJ5Nw%3D%3D&utm_source=qr,"C - 894, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",5,10,OPERATIONAL,https://maps.google.com/?cid=914656677632275349&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJueOJYegZDTkRlfO1-WaDsQw
Work place,apartment_building,apartment_building|service|point_of_interest|establishment,,,"C 892, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=2468968264004999689&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJv7RjJJcZDTkRCRq7EY6JQyI
GHome C890,apartment_building,apartment_building|service|point_of_interest|establishment,,,"890, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=10477695723149502932&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJDxuaMAAZDTkR1Kn0Or9AaJE
Pangasa C-900A Sushant Lok-1,service,service|point_of_interest|establishment,,,"C-900A, Block C, Sector 28, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",4,2,OPERATIONAL,https://maps.google.com/?cid=12990394042142863835&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ1YWjMisZDTkR27FGJo4mR7Q
Jha's Paarijaat,housing_complex,housing_complex|service|point_of_interest|establishment,,,"893A, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,2,OPERATIONAL,https://maps.google.com/?cid=2841965470056813194&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJWYFjPgAZDTkRipKpoomwcCc
Om Cottage,association_or_organization,service|association_or_organization|point_of_interest|establishment,,,"Om Cottage, 896 Bb, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.7,6,OPERATIONAL,https://maps.google.com/?cid=14496141778876298727&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJX2hWexEZDTkR5_We3ySkLMk
Gagan Nadkarni,place_of_worship,place_of_worship|association_or_organization|point_of_interest|establishment,,,"c896, 1, Sushant Lok Rd, Sector 28, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=4180795561449357494&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJCZQ2VQAZDTkRtgC4jmkrBTo
C-887,association_or_organization,service|association_or_organization|point_of_interest|establishment,,,"C-887, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=4982735044633055217&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ3_32PgAZDTkR8U8-mR87JkU
The Roman Empire,apartment_building,apartment_building|service|point_of_interest|establishment,,,"887, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,3,OPERATIONAL,https://maps.google.com/?cid=15943741440713755299&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJjYESLwAZDTkRowpr5F2MQ90
Flavors of Hummus,health_food_store,health_food_store|food_store|store|health|food|point_of_interest|establishment,098704 34340,https://flavorsofhummus.com/,"Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",5,113,OPERATIONAL,https://maps.google.com/?cid=9166968618184611636&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJTZ36L6gFDTkRNBcMumOdN38
Shanti Niketan,housing_complex,housing_complex|service|point_of_interest|establishment,,,"C678, BLOCK-B, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=15270949509930995653&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ55gUdwAZDTkRxc9cmqtP7dM
Ysha Astrologer,astrologer,astrologer|point_of_interest|establishment,084475 49991,https://yshaastro.in/,"C924, Block C, Sushant Lok Phase I, Sector 27, Gurugram, Haryana 122009, India",5,9,OPERATIONAL,https://maps.google.com/?cid=9556998361527991317&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ6YjTcKsZDTkRFbzd6V9HoYQ
Patiala wale,housing_complex,housing_complex|service|point_of_interest|establishment,,,"897-B, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=2289524746232512339&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJX2FzE8kZDTkRU7-nU6AGxh8
The Curious Brat,apartment_building,apartment_building|service|point_of_interest|establishment,,,"879b, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=8264877511666774846&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJbUXGRgAZDTkRPjMDw06-snI
Kamal Yadav,apartment_building,apartment_building|point_of_interest|service|establishment,,,"1054F, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",3.1,10,OPERATIONAL,https://maps.google.com/?cid=5046108090311684185&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ31WchCcZDTkRWbBAnZJgB0Y
Dr O P Gupta,medical_clinic,medical_clinic|point_of_interest|health|establishment,097560 10382,,"C-1053 E, Near, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.6,10,OPERATIONAL,https://maps.google.com/?cid=7457568965881390462&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJQ3Z66IUZDTkRfmVWa3abfmc
Juniors Kingdom Kids School,child_care_agency,child_care_agency|point_of_interest|service|establishment,,https://juniorskingdomkodsschool.ueniweb.com/?utm_campaign=gmb,"Block C, DLF Garden Villas, Pachgaon, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=14370942873949236410&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ6823qKkZDTkRuuwsQWfYb8c
Pachgaon Sadan Guptas,apartment_building,apartment_building|point_of_interest|service|establishment,,,"C-1054-I, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,2,OPERATIONAL,https://maps.google.com/?cid=8645122697074928881&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJUTM6ecQYDTkR8WzRBkql-Xc
C-1053J,apartment_building,apartment_building|point_of_interest|service|establishment,,,"C-1053J, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=92077542200499996&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJpeH0aQAZDTkRHN-magkgRwE
Yoga at Home - aestheticvision.yoga,yoga_studio,yoga_studio|fitness_center|sports_school|sports_complex|gym|sports_activity_location|point_of_interest|health|establishment,089299 66222,,"1053J, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=7611993564515472878&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ4VpxIkkZDTkR7hWBHdE7o2k
VKARE ENT CENTRE,medical_clinic,medical_clinic|point_of_interest|health|establishment,099901 15550,https://vkareentcentre.com/,"Ground Floor, C-846/A, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,8,OPERATIONAL,https://maps.google.com/?cid=6940778641278339637&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJN_v5fBgjDTkRNYoDgmaZUmA
Rainbow park,park,park|point_of_interest|establishment,,,"F35P+87J, Unnamed Road, Block C, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",4,1,OPERATIONAL,https://maps.google.com/?cid=10696400446831825924&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJY5P_bwoZDTkRBJS90Ig_cZQ
Shyam Apparels,clothing_store,clothing_store|point_of_interest|store|establishment,095042 18218,https://vypzee.com/haryana/gurugram/vyapar-kendra/shyam-apparels,"Shop No 218, Shyam Apparels, Vyapar Kendra Rd, Block C, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",2.8,4,OPERATIONAL,https://maps.google.com/?cid=4270672062352653377&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJBz9upfgZDTkRQfy2HJ15RDs
SKS Hospitality,hotel,hotel|lodging|point_of_interest|establishment,098915 59708,http://www.skshospitality.in/,"C-1053D, Sushant Lok-1, near Vyapar Kendra Road, Block C, Market, Sector 43, Gurugram, Haryana 122009, India",4.5,248,OPERATIONAL,https://maps.google.com/?cid=1722973536087658839&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJsXnqX8MYDTkRV1HnZ0076Rc
SKS,family_restaurant,family_restaurant|restaurant|food|point_of_interest|establishment,,,"1053A, Vyapar Kendra Rd, Block C, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=16957876948099343932&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJEXqvGgAZDTkRPCY_1Dx7Vus
AEROFLUID INDUSTRIAL LLP,manufacturer,supplier|manufacturer|point_of_interest|establishment,,https://aerofluidindustrial.com/,"Plot No. - 1053D, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=7441614546393527683&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ64Aecp0ZDTkRg3UqqQDtRWc
Krish’s,apartment_building,apartment_building|point_of_interest|service|establishment,,,"1134, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,1,OPERATIONAL,https://maps.google.com/?cid=14337842500709120887&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJezPRdagZDTkRd_tDDMo_-sY
Dhoom Rides,bicycle_store,bicycle_store|sporting_goods_store|manufacturer|point_of_interest|store|establishment,,,"C-949, near Vyapar Kendra Road, C-Block, Sushant Lok-1, Market, Gurugram, Haryana 122009, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=6765302601101233533&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJgfwFhMMYDTkRfU2qIN8u410
Virmani,apartment_building,apartment_building|point_of_interest|service|establishment,,,"1168, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",5,1,OPERATIONAL,https://maps.google.com/?cid=250622692419300131&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ5beuBwAZDTkRI-tNygJkegM
OYO Sks Premium Near Appu Ghar,hotel,hotel|motel|guest_house|cottage|inn|lodging|point_of_interest|service|establishment,0124 620 1166,https://www.oyorooms.com/19752/,"Near, 1053 D, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Market, Gurugram, Haryana 122009, India",4.2,26,OPERATIONAL,https://maps.google.com/?cid=9573669435303626201&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJrcwBgsMYDTkR2YVJwKCB3IQ
SKS Premier - Golf Course Road - Deluxe Double Room,lodging,lodging|point_of_interest|establishment,,https://www.bluepillow.com/search/67d16feea21d9499fea0da4c?dest=nuit&cat=&lat=28.45866&lng=77.08486&language=en,"Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=6775317489745357365&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJUTkAgsMYDTkRNWrDGFzDBl4
1101 sector 43,service,point_of_interest|service|establishment,,,"1101, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",3,2,OPERATIONAL,https://maps.google.com/?cid=18319318255957240909&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJybPC62wZDTkRTeyo1eRKO_4
Nutrition Life Herbalife Center,health,wellness_center|fitness_center|gym|sports_activity_location|consultant|point_of_interest|service|health|establishment,087500 59058,https://instagram.com/nutritionlife007?igshid=YmMyMTA2M2Y=,"C 851 B, Basement, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122022, India",5,8,OPERATIONAL,https://maps.google.com/?cid=16316795340284467107&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJh8-1kYcZDTkRo5dncunmcOI
Dental arena,dental_clinic,dental_clinic|dentist|medical_clinic|point_of_interest|service|health|establishment,094676 03995,,"c 853, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.8,54,OPERATIONAL,https://maps.google.com/?cid=707496726030402051&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJFVNvgsMYDTkRA0LLGoaI0Qk
Manvender Dagar Pvt. Ltd.,corporate_office,corporate_office|point_of_interest|establishment,,,"Phase 1, Block C2, 11-A, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,2,OPERATIONAL,https://maps.google.com/?cid=2493140290720282772&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJexOETVUZDTkRlLiYm-JpmSI
The Venessa,hotel,hotel|lodging|point_of_interest|establishment,099110 50015,http://www.thevenessa.com/,"C-2, Plot No. 10, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.2,13,OPERATIONAL,https://maps.google.com/?cid=15027625529696430863&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ8ZvR3BsZDTkRD6slq8zZjNA
Shvatra Residences Lord Krishna Enclave,lodging,lodging|point_of_interest|establishment,,,"C2-12, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",4.7,6,OPERATIONAL,https://maps.google.com/?cid=14470786284030138839&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJFSpUf-4ZDTkR1xk2sHSP0sg
C2/45 Sushant Lok Phase 1,bed_and_breakfast,bed_and_breakfast|lodging|point_of_interest|establishment,,,"phase i, 45, Block C2, Sushant Lok Phase I, Sector 27, Gurugram, Haryana 122009, India",5,3,OPERATIONAL,https://maps.google.com/?cid=15825758298125473656&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJDRiYZAAZDTkReJf13FJjoNs
C2/44 Sushant Lok Phase I,bed_and_breakfast,bed_and_breakfast|lodging|point_of_interest|establishment,,,"44, Sushant Lok Phase I, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.8,5,OPERATIONAL,https://maps.google.com/?cid=12690830833507776793&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJrWkiFBIZDTkRGTnOd2fjHrA
"C2/48,sushant lok-1",association_or_organization,point_of_interest|association_or_organization|service|establishment,,,"C2/44, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=11380375348219240610&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ_THDOQAZDTkRomA4WRU3750
Richmond Park,apartment_complex,apartment_complex|point_of_interest|service|establishment,,,"F - Block, Block C2, DLF Phase IV, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",4.3,546,OPERATIONAL,https://maps.google.com/?cid=15529712863552226734&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJJ-UspsUYDTkRrkXYx5GfhNc
Tara Bespoke Jewellery,jewelry_store,jewelry_store|point_of_interest|store|establishment,,,"Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,1,OPERATIONAL,https://maps.google.com/?cid=9788882277572906055&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJSxZwudEZDTkRR4zZVpEY2Yc
E Block - Richmond Park,association_or_organization,point_of_interest|association_or_organization|service|establishment,,,"F35Q+GFX, Sector 43 Service Road, DLF Garden Villas, DLF Phase IV, Sector 43, Gurugram, Haryana 122009, India",4,6,OPERATIONAL,https://maps.google.com/?cid=14008589198413563937&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJV7iKqMUYDTkRIYjQv6eBaMI
mr.bataiye,consultant,consultant|point_of_interest|service|establishment,093115 52732,,"Regency Park-1, B1/151, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",5,2,OPERATIONAL,https://maps.google.com/?cid=12625740766535069236&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJF-0sA8QZDTkRNK59R1WkN68
Northstar,apartment_building,apartment_building|point_of_interest|service|establishment,,,"Richmond Park, E22, Block C2, DLF Phase IV, Sector 43, Gurugram, Haryana 122002, India",5,2,OPERATIONAL,https://maps.google.com/?cid=12489197350052132528&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJO9QYAQAZDTkRsHabu9GKUq0
SunAlpha Energy,service,point_of_interest|service|establishment,074120 63600,https://www.sunalphaenergy.com/,"E-14, Richmond Park, DLF, Phase-4, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",3,2,OPERATIONAL,https://maps.google.com/?cid=14048977206119901962&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJowhtpsUYDTkRCitWlFX-98I
DS FLOORS,apartment_building,apartment_building|point_of_interest|service|establishment,,,"15, Sushant Lok Rd, Sushant Lok, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=6155506479558511178&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJA2Cp1sIZDTkRSkqzpofAbFU
Dr. Poonam Bazaz's Clinic,hospital,hospital|point_of_interest|service|health|establishment,,,"House No. 8, Vyapar Kendra Rd, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",4.4,5,OPERATIONAL,https://maps.google.com/?cid=8783818021279021449&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJIbjVUcQYDTkRibkCovNj5nk
C2-61,apartment_building,apartment_building|point_of_interest|service|establishment,,,"Lord Krishna Enclave, 61, Sushant Lok Phase I, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=17501727882320732216&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJC6NHMAAZDTkROOBG5ceg4vI
Practo Care Surgeries,medical_clinic,general_hospital|hospital|medical_clinic|point_of_interest|service|doctor|health|establishment,080 4716 6366,https://www.practocareclinic.com/practo-care-surgeries-clinic-sushant-lok-1-sector-43-gurugram-135706/Home?utm_source=locator&utm_medium=googleplaces,"No C 1074, DLF Garden Villas Block No C2, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.6,24,CLOSED_TEMPORARILY,https://maps.google.com/?cid=6332355513865114924&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJPT3FejQZDTkRLJVqI8oL4Vc
Chitkara's,apartment_building,apartment_building|point_of_interest|service|establishment,,,"C409-B, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=10571911145020644875&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJgUL-9AwZDTkRC97yiyz5tpI
R.L. AGARWAL SALVAGE SOLUTIONS LLP,,point_of_interest|establishment,099997 07373,http://rlasalvage.auction/,"Plot No. 18, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=7088613268296377871&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJCX0At8UYDTkRDybt3jXQX2I
Capital O 75278 The Continental,hotel,hotel|motel|guest_house|cottage|inn|lodging|point_of_interest|service|establishment,0124 620 1166,https://www.oyorooms.com/105699/,"10, C2 block, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",3.3,23,OPERATIONAL,https://maps.google.com/?cid=14210958333102553357&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ3_pcx-AYDTkRDXl0ok93N8U
